County, Sex, Xiang, Q005, Q006, Q031, Q089, Q090, Q091, Q092, Q128, Q129, Q130, Q131, Q132, Q133, Q134, Q135, Q136, Q137, Q138, Q139, Q140, Q141, Q142, Q143, Q144, Q145, Q146, Q147, Q148, Q149, Q150, Q151, Q152, Q153, Q154, Q155, Q156, Q157, Q158, Q159, Q160, Q161, Q162, Q163, Q164, Q171, Q172, Q173, Q174, Q175, Q176, Q177, Q185, Q188, Q189, Q190, Q191, Q192, 
VB,F,1, 17.4 ,  0.0 ,.     ,47.0  ,158   ,54.3  ,21.6  ,  0.0 ,  0.0 ,.     ,  0.0 ,.     ,  .   ,.     ,  0.0 ,  0.0 , 0.0  ,.     , 0.0  , 0.00 , 0.00 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 11.4 ,505.8 , 11.3 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 14.7 ,140   ,128   ,114.7 ,  0.0 , 64.7 , 89.7 , 15.7 ,16.3  ,49.0  ,19.7  ,5.4   ,1.2   ,4.2   ,
VB,F,2, 20.0 ,  0.0 ,.     ,44.9  ,154   ,53.8  ,22.7  , 20.0 ,  8.0 ,.     ,  8.0 ,.     ,42.2  ,.     ,  0.0 , 16.0 , 0.1  ,.     , 0.1  , 0.00 , 0.12 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  4.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  4.0 ,  0.9 ,  0.4 ,  0.1 ,446.9 , 64.7 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 12.8 , 94   ,137   ,101.7 ,  0.5 , 67.7 , 79.7 , 13.4 ,15.8  ,50.0  ,21.0  ,5.4   ,1.0   ,4.4   ,
VB,F,3, 18.7 ,  0.0 ,.     ,46.0  ,156   ,54.0  ,22.2  , 10.0 ,  4.0 ,.     ,  4.0 ,.     ,42.2  ,.     ,  0.0 ,  8.0 , 0.1  ,.     , 0.1  , 0.00 , 0.06 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  2.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  2.0 ,  0.5 ,  0.2 ,  5.8 ,476.4 , 38.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 13.8 ,117   ,133   ,108.2 ,  0.3 , 66.2 , 84.7 , 14.6 ,16.1  ,49.5  ,20.4  ,5.4   ,1.1   ,4.3   ,
VB,T,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
VB,T,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
VB,T,3, 11.4 ,  0.0 , 312.4,46.9  ,161   ,57.6  ,22.1  , 49.9 , 43.6 ,.     ,.     ,.     ,.     ,.     ,.     , 43.6 , 3.0  ,.     ,.     , 1.28 , 4.74 ,.     ,.     ,  6.2 ,  7.2 ,  0.0 ,  0.0 ,  0.0 ,  9.4 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  9.4 ,  4.0 ,  2.0 ,  4.0 ,490.4 , 40.8 ,  0.0 ,  0.5 ,  0.0 ,  0.0 , 13.3 ,122   ,134   ,108.8 ,  0.1 , 63.1 , 84.9 ,  7.3 ,.     ,.     ,.     ,.     ,.     ,.     ,
VC,M,1,  0.0 ,  0.0 ,.     ,48.2  ,162   ,53.4  ,21.0  , 95.5 , 95.5 , 95.5 ,.     ,21.0  ,.     , 72.7 ,.     , 27.3 , 1.5  , 1.5  ,.     ,16.00 ,17.72 ,16.00 ,.     , 31.8 , 72.7 ,  0.0 ,  0.0 ,  0.0 , 45.5 ,  0.0 ,  0.0 , 36.4 , 57.1 ,  9.1 ,  7.1 , 12.1 , 83.3 ,191.3 ,169.4 ,  0.6 , 63.3 , 26.8 ,126.4 ,  7.3 ,235   , 78   , 25.4 ,  3.8 , 27.8 , 15.8 ,  0.0 ,.     ,.     ,.     ,.     ,.     ,.     ,
VC,M,2,  3.7 ,  3.7 ,.     ,48.3  ,162   ,51.3  ,20.2  , 96.3 , 92.6 , 92.6 ,.     ,23.2  ,.     , 55.6 ,.     , 74.1 , 3.0  , 3.0  ,.     , 9.75 ,13.21 , 9.75 ,.     , 37.0 , 55.6 ,  0.0 ,  0.0 ,  0.0 ,  3.7 ,  0.0 ,  0.0 ,  3.7 ,  0.8 ,  0.0 ,  0.0 ,  0.1 , 82.4 ,196.7 ,254.7 ,  2.7 , 38.4 , 26.1 ,135.5 , 12.1 ,234   ,143   , 52.4 ,  1.3 , 78.7 , 27.1 ,  0.0 ,.     ,.     ,.     ,.     ,.     ,.     ,
VC,M,3,  1.9 ,  1.9 ,.     ,48.3  ,162   ,52.4  ,20.6  , 95.9 , 94.0 , 94.0 ,.     ,22.1  ,.     , 64.2 ,.     , 50.7 , 2.3  , 2.3  ,.     ,12.88 ,15.46 ,12.88 ,.     , 34.4 , 64.2 ,  0.0 ,  0.0 ,  0.0 , 24.6 ,  0.0 ,  0.0 , 20.1 , 28.9 ,  4.5 ,  3.5 ,  6.1 , 82.9 ,194.0 ,212.1 ,  1.7 , 50.9 , 26.5 ,131.0 ,  9.7 ,235   ,111   , 38.9 ,  2.5 , 53.3 , 21.5 ,  0.0 ,.     ,.     ,.     ,.     ,.     ,.     ,
VC,F,1, 14.8 ,  0.0 ,.     ,50.2  ,151   ,44.2  ,19.2  ,  0.0 ,  0.0 ,.     ,  0.0 ,.     ,  .   ,.     ,  0.0 ,  0.0 , 0.0  ,.     , 0.0  , 0.00 , 0.00 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 18.5 ,  0.0 ,  0.0 , 18.5 , 36.5 ,  0.0 ,  0.0 ,  5.5 , 95.2 ,165.7 ,139.9 ,  0.0 , 59.1 , 17.5 , 90.6 ,  9.6 ,200   , 63   , 33.0 ,  0.0 , 25.3 ,  5.3 ,  0.0 ,17.8  ,49.0  ,21.5  ,6.2   ,2.0   ,4.2   ,
VC,F,2,  0.0 ,  0.0 ,.     ,48.0  ,151   ,43.7  ,19.2  ,  0.0 ,  0.0 ,.     ,  0.0 ,.     ,  .   ,.     ,  0.0 ,  0.0 , 0.0  ,.     , 0.0  , 0.00 , 0.00 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  8.7 ,  0.0 ,  0.0 ,  8.7 , 10.9 ,  0.0 ,  0.0 ,  1.6 , 60.5 ,178.7 ,178.1 ,  0.6 , 25.0 , 26.4 , 94.1 ,  8.8 ,205   , 80   , 32.2 ,  0.0 , 46.4 ,  5.7 ,  0.0 ,18.0  ,46.0  ,21.4  ,5.9   ,1.8   ,4.1   ,
VC,F,3,  7.4 ,  0.0 ,.     ,49.1  ,151   ,44.0  ,19.2  ,  0.0 ,  0.0 ,.     ,  0.0 ,.     ,.     ,.     ,  0.0 ,  0.0 , 0.0  ,.     , 0.0  , 0.00 , 0.00 ,.     , 0.00 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 13.6 ,  0.0 ,  0.0 , 13.6 , 23.7 ,  0.0 ,  0.0 ,  3.6 , 77.9 ,172.2 ,159.0 ,  0.3 , 42.1 , 21.9 , 92.3 ,  9.2 ,203   , 72   , 32.6 ,  0.0 , 35.9 ,  5.5 ,  0.0 ,17.9  ,47.5  ,21.4  ,6.1   ,1.9   ,4.2   ,
VC,T,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
VC,T,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
VC,T,3,  4.6 ,  0.9 , 241.5,48.7  ,157   ,48.2  ,19.9  , 48.0 , 47.0 ,.     ,.     ,.     ,.     ,.     ,.     , 25.3 , 1.1  ,.     ,.     , 6.44 , 7.73 ,.     ,.     , 17.2 , 32.1 ,  0.0 ,  0.0 ,  0.0 , 19.1 ,  0.0 ,  0.0 , 16.8 , 26.3 ,  2.3 ,  1.8 ,  4.8 , 80.4 ,183.1 ,185.5 ,  1.0 , 46.5 , 24.2 ,111.7 ,  9.5 ,219   , 91   , 35.8 ,  1.3 , 44.6 , 13.5 ,  0.0 ,.     ,.     ,.     ,.     ,.     ,.     ,
WA,M,1,  5.9 ,  0.0 ,.     ,47.2  ,167   ,66.1  ,23.7  , 58.8 , 52.9 , 52.9 ,.     ,23.5  ,.     , 41.2 ,.     ,  5.9 , 0.0  , 0.0  ,.     ,15.96 ,15.96 ,15.96 ,.     , 52.9 ,  0.0 ,  0.0 ,  0.0 ,  5.9 , 17.6 ,  5.9 ,126.1 , 11.8 ,  2.5 , 11.8 ,  5.0 , 10.5 ,  5.3 ,517.8 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 18.0 ,  0   ,  2   ,  1.9 ,  0.0 , 88.2 ,  0.0 ,310.6 ,.     ,.     ,.     ,.     ,.     ,.     ,
WA,M,2,  7.7 ,  7.7 ,.     ,48.0  ,169   ,65.7  ,23.1  , 84.6 , 73.1 , 73.1 ,.     ,22.1  ,.     , 46.2 ,.     ,  0.0 , 0.0  , 0.0  ,.     ,16.38 ,16.38 ,16.38 ,.     , 69.2 ,  0.0 ,  0.0 ,  0.0 , 19.2 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,491.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 21.1 ,  0   ,  0   ,  0.0 ,  0.0 ,165.7 ,  0.0 ,350.8 ,.     ,.     ,.     ,.     ,.     ,.     ,
WA,M,3,  6.8 ,  3.9 ,.     ,47.6  ,168   ,65.9  ,23.4  , 71.7 , 63.0 , 63.0 ,.     ,22.8  ,.     , 43.7 ,.     ,  3.0 , 0.0  , 0.0  ,.     ,16.17 ,16.17 ,16.17 ,.     , 61.1 ,  0.0 ,  0.0 ,  0.0 , 12.6 ,  8.8 ,  3.0 , 63.0 ,  5.9 ,  1.3 ,  5.9 ,  2.5 ,  5.3 ,  2.6 ,504.4 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 19.6 ,  0   ,  1   ,  0.9 ,  0.0 ,127.0 ,  0.0 ,330.7 ,.     ,.     ,.     ,.     ,.     ,.     ,
WA,F,1, 16.7 ,  0.0 ,.     ,47.2  ,161   ,53.1  ,20.6  ,  5.6 ,  5.6 ,.     ,  5.6 ,.     ,15.0  ,.     ,  5.6 ,  0.0 , 0.0  ,.     , 0.0  , 0.91 , 0.91 ,.     , 0.91 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  5.6 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,456.9 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 14.3 ,  0   ,  4   ,  1.4 ,  0.0 ,136.7 ,  0.0 ,315.3 ,15.2  ,47.0  ,19.7  ,8.6   ,1.6   ,6.9   ,
WA,F,2,  0.0 ,  0.0 ,.     ,49.0  ,155   ,53.0  ,22.0  ,  3.2 ,  3.2 ,.     ,  3.2 ,.     ,20.0  ,.     ,  3.2 ,  0.0 , 0.0  ,.     , 0.0  , 0.05 , 0.05 ,.     , 0.05 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  3.2 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,490.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 17.1 ,  0   ,  0   ,  0.0 ,  0.0 ,137.4 ,  0.0 ,344.5 ,16.3  ,48.0  ,21.5  ,8.5   ,1.6   ,6.9   ,
WA,F,3,  8.3 ,  0.0 ,.     ,48.1  ,158   ,53.1  ,21.3  ,  4.4 ,  4.4 ,.     ,  4.4 ,.     ,17.5  ,.     ,  4.4 ,  0.0 , 0.0  ,.     , 0.0  , 0.48 , 0.48 ,.     , 0.48 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  4.4 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,473.4 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 15.7 ,  0   ,  2   ,  0.7 ,  0.0 ,137.1 ,  0.0 ,329.9 ,15.8  ,47.5  ,20.6  ,8.6   ,1.6   ,6.9   ,
WA,T,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
WA,T,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
WA,T,3,  7.6 ,  1.9 , 600.4,47.9  ,163   ,59.5  ,22.4  , 38.1 , 33.7 ,.     ,.     ,.     ,.     ,.     ,.     ,  1.5 , 0.0  ,.     ,.     , 8.33 , 8.33 ,.     ,.     , 30.5 ,  0.0 ,  0.0 ,  0.0 ,  8.5 ,  4.4 ,  1.5 , 31.5 ,  3.0 ,  0.6 ,  3.0 ,  1.3 ,  2.6 ,  1.3 ,488.9 ,  0.0 ,  0.0 ,  0.0 ,  0.0 ,  0.0 , 17.6 ,  0   ,  2   ,  0.8 ,  0.0 ,132.0 ,  0.0 ,330.3 ,.     ,.     ,.     ,.     ,.     ,.     ,
WB,M,1,   .  ,   .  ,.     ,  .   ,   .  ,  .   ,  .   ,   .  ,   .  ,   .  ,.     ,  .   ,.     ,   .  ,.     ,   .  ,  .   ,  .   ,.     ,  .   ,  .   ,  .   ,.     ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,.     ,.     ,.     ,.     ,.     ,.     ,
WB,M,2,   .  ,   .  ,.     ,  .   ,   .  ,  .   ,  .   ,   .  ,   .  ,   .  ,.     ,  .   ,.     ,   .  ,.     ,   .  ,  .   ,  .   ,.     ,  .   ,  .   ,  .   ,.     ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,.     ,.     ,.     ,.     ,.     ,.     ,
WB,M,3,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
WB,F,1,   .  ,   .  ,.     ,  .   ,   .  ,  .   ,  .   ,   .  ,   .  ,.     ,   .  ,.     ,  .   ,.     ,   .  ,   .  ,  .   ,.     ,  .   ,  .   ,  .   ,.     ,  .   ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,  .   ,  .   ,  .   , .    , .    , .    ,
WB,F,2,   .  ,   .  ,.     ,  .   ,   .  ,  .   ,  .   ,   .  ,   .  ,.     ,   .  ,.     ,  .   ,.     ,   .  ,   .  ,  .   ,.     ,  .   ,  .   ,  .   ,.     ,  .   ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,   .  ,  .   ,  .   ,  .   , .    , .    , .    ,
WB,F,3,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
WB,T,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
WB,T,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
WB,T,3,.     ,.     , 204.4,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
WC,M,1,      ,      ,.     ,      ,      ,      ,      ,      ,      ,      ,.     ,      ,.     ,      ,.     ,      ,      ,      ,.     ,      ,      ,      ,.     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,.     ,.     ,.     ,.     ,.     ,.     ,
WC,M,2,      ,      ,.     ,      ,      ,      ,      ,      ,      ,      ,.     ,      ,.     ,      ,.     ,      ,      ,      ,.     ,      ,      ,      ,.     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,.     ,.     ,.     ,.     ,.     ,.     ,
WC,M,3,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
WC,F,1,      ,      ,.     ,      ,      ,      ,      ,      ,      ,.     ,      ,.     ,      ,.     ,      ,      ,      ,.     ,      ,      ,      ,.     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,
WC,F,2,      ,      ,.     ,      ,      ,      ,      ,      ,      ,.     ,      ,.     ,      ,.     ,      ,      ,      ,.     ,      ,      ,      ,.     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,
WC,F,3,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
WC,T,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
WC,T,2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
WC,T,3,.     ,.     , 551.2,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
XA,M,1,      ,      ,.     ,      ,      ,      ,      ,      ,      ,      ,.     ,      ,.     ,      ,.     ,      ,      ,      ,.     ,      ,      ,      ,.     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,.     ,.     ,.     ,.     ,.     ,.     ,
XA,M,2,      ,      ,.     ,      ,      ,      ,      ,      ,      ,      ,.     ,      ,.     ,      ,.     ,      ,      ,      ,.     ,      ,      ,      ,.     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,.     ,.     ,.     ,.     ,.     ,.     ,
XA,M,3,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
XA,F,1,      ,      ,.     ,      ,      ,      ,      ,      ,      ,.     ,      ,.     ,      ,.     ,      ,      ,      ,.     ,      ,      ,      ,.     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,
XA,F,2,      ,      ,.     ,      ,      ,      ,      ,      ,      ,.     ,      ,.     ,      ,.     ,      ,      ,      ,.     ,      ,      ,      ,.     ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,      ,
XA,F,3,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
XA,T,1,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,.     ,
